"name","class","rating","status","constituency","connection","officer","proposal","priority","zip","af12","af13","af14","af15","af16","cap12","cap13","cap14","cap15","cap16","city","state","latitude","longitude"
"Landry, Canion",1997,280000,"Annual Fund Leadership","Alumn","Not Connected","Nguyen, Anshumaan",NA,"","44901",0,1727,236,71,0,0,0,0,0,150000,"Mansfield","OH",40.850833,-82.511369
"Massey, Shaylyn",NA,NA,NA,"Parent","Somewhat Connected",NA,1353730,"Residence Hall","79786",399,0,0,0,470,0,0,320000,50000,80000,"Toyahvale","TX",31.383297,-103.556598
"Meier, Cyra",1981,0,"Solicitation","Alumn","Somewhat Connected",NA,NA,"","01938",1750,822,432,1699,569,0,0,50000,1e+05,30000,"Ipswich","MA",42.682965,-70.84007
"Irvin, Latika",1995,810000,"Cultivation","Alumn","Somewhat Connected",NA,731365,"Athletics","07107",0,0,467,0,642,20000,70000,0,50000,40000,"Newark","NJ",40.760667,-74.1879
"Bean, Angel",1953,1720000,"Assessment","Alumn","Very Connected","Ortega, Amanda",NA,"","02780",0,0,461,0,0,80000,20000,150000,80000,10000,"Taunton","MA",41.904888,-71.10288
"Coyhis, Jarrett",1954,NA,NA,"Alumn","Modestly Connected",NA,NA,"","36032",461,1212,1107,0,0,0,10000,90000,0,0,"Fort Deposit","AL",31.984289,-86.57087
"Ortega, Leonarda",1965,120000,"Assessment","Alumn","Modestly Connected",NA,634147,"Residence Hall","88521",1082,0,0,1246,0,0,0,70000,0,10000,"El Paso","TX",31.694842,-106.299987
"Mercado Arellano, Viridiana",1978,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,774944,"Math/Science Center","23117",0,0,1097,766,0,10000,110000,0,170000,110000,"Mineral","VA",38.007186,-77.86809
"Richy, Tressa",2016,460000,"Cultivation","Alumn","Somewhat Connected",NA,0,"Financial Aid","10730",1935,841,68,429,0,0,0,0,270000,160000,"Woodbury","NY",41.358899,-74.122951
"Anderson, Richard",1959,NA,NA,"Alumn","Modestly Connected",NA,NA,"","92069",0,743,0,0,0,0,0,0,0,70000,"San Marcos","CA",33.144908,-117.17128
"al-Momin, Talha",1973,2790000,"Assessment","Alumn","Somewhat Connected","el-Salehi, Ziyaad",NA,"","80549",1115,802,0,0,0,0,90000,0,10000,0,"Wellington","CO",40.762264,-105.01233
"Levad, David",1950,490000,"Assessment","Alumn","Somewhat Connected","Rodriguez, Nathan",326578,"Math/Science Center","48313",235,180,0,950,661,70000,110000,0,50000,0,"Sterling Heights","MI",42.598734,-82.99938
"el-Samaan, Dhareef",1953,40000,"Not a Prospect","Alumn","Very Connected",NA,NA,"","87724",130,2067,0,0,0,50000,50000,60000,70000,0,"La Loma","NM",35.173408,-104.98272
"Jones, Teran",1981,1880000,"Assessment","Alumn","Connected","Ortega, Amanda",0,"Professorship","38453",481,0,147,899,0,40000,60000,70000,20000,50000,"Dellrose","TN",35.128317,-86.81188
"Desantiago, Francisco",1962,1020000,"Solicitation","Alumn","Connected","Pinto, Sierra",1064992,"Residence Hall","38858",1179,0,195,2,1591,160000,2e+05,1e+05,0,0,"Nettleton","MS",34.082553,-88.58797
"al-Yousef, Khulood",2000,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","78744",0,0,89,402,0,30000,60000,0,20000,90000,"Austin","TX",30.188377,-97.74038
"el-Salim, Sabri",1994,0,"Not a Prospect","Alumn","Somewhat Connected","Rodriguez, Nathan",NA,"","96799",0,744,0,655,403,30000,180000,330000,0,160000,"Pago Pago","AS",-7.209975,-170.7716
"al-Jalali, Naseera",1952,0,"Assessment","Alumn","Very Connected",NA,NA,"","01605",1421,421,0,0,747,140000,0,0,80000,0,"Worcester","MA",42.286543,-71.78846
"Dvornak, Mitchell",1994,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","65604",1097,804,0,0,0,0,130000,0,70000,30000,"Ash Grove","MO",37.270684,-93.59815
"Thrasher, Rachel",1954,590000,"Cultivation","Alumn","Connected","el-Salehi, Ziyaad",NA,"","50046",1572,0,572,399,1364,10000,0,0,110000,120000,"Cambridge","IA",41.89949,-93.5311
"al-Sadiq, Fat'hiyaa",2014,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","17738",1147,226,96,0,1562,140000,0,80000,180000,0,"Hyner","PA",41.335148,-77.64014
"Sands, Tucker",2005,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","35613",1116,1326,1182,315,0,50000,0,0,230000,10000,"Athens","AL",34.808165,-86.89623
"Mejia, Alexis",2007,0,"Assessment","Alumn","Somewhat Connected",NA,700069,"Math/Science Center","29240",757,0,1846,644,1005,90000,60000,0,20000,170000,"Columbia","SC",34.005992,-80.970766
"Heacox, Sean",1981,NA,NA,"Alumn","Very Connected",NA,611303,"Math/Science Center","96373",778,1510,1090,1351,0,30000,110000,130000,0,50000,"Hawaiian Ocean View","HI",19.112099,-155.798594
"Murphy, Bruce",2011,540000,"Stewardship","Alumn","Modestly Connected",NA,1247576,"Math/Science Center","82426",1097,0,1247,1816,0,0,0,0,50000,0,"Greybull","WY",44.500759,-108.03102
"Dawson, Dalene",1975,1e+05,"Solicitation","Alumn","Somewhat Connected",NA,815992,"Financial Aid","73108",728,0,953,342,0,110000,0,10000,0,0,"Oklahoma City","OK",35.447126,-97.55824
"al-Yousef, Bassaam",1978,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","66772",0,895,0,8,0,0,0,40000,0,60000,"Savonburg","KS",37.75459,-95.18816
"al-Minhas, Shaheed",NA,1e+05,"Not a Prospect","Parent","Very Connected",NA,95748,"Financial Aid","20191",0,1210,0,563,0,0,140000,310000,90000,150000,"Reston","VA",38.934709,-77.3469
"Bowser, Yekalo",1985,0,"Not a Prospect","Alumn","Somewhat Connected",NA,457513,"Financial Aid","44632",0,0,0,2053,285,0,0,50000,80000,70000,"Hartville","OH",40.96289,-81.32814
"Tan, Navdeep",1982,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","34285",1789,0,149,413,0,120000,0,0,60000,0,"Venice","FL",27.091783,-82.44846
"Oh, Mohammed",1972,650000,"Assessment","Alumn","Not Connected","Redbird, Ian",112416,"Unresistricted","00752",0,529,0,346,1141,20000,60000,0,0,70000,"San Antonio","PR",18.493745,-67.097726
"al-Yusuf, Muhammad",2011,NA,NA,"Alumn","Somewhat Connected",NA,930484,"Math/Science Center","25053",452,0,0,826,719,10000,0,1e+05,110000,0,"Danville","WV",38.05738,-81.86082
"al-Attar, Abdul Fattaah",2008,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,1233595,"Math/Science Center","99301",2663,0,0,0,223,120000,0,150000,60000,1e+05,"Pasco","WA",46.270249,-119.09462
"Corning, Joyce Ann",2009,0,"Cultivation","Alumn","Somewhat Connected",NA,1419540,"Athletics","00957",0,1785,0,0,0,60000,0,60000,0,0,"Bayamon","PR",18.369674,-66.18669
"Comeaux, Jonathon",1950,NA,NA,"Alumn","Modestly Connected",NA,332096,"Math/Science Center","05469",625,0,1859,0,886,0,0,0,20000,0,"Monkton","VT",44.240375,-73.134702
"el-Sarwar, Talaal",2007,790000,"Cultivation","Alumn","Connected","Stone, Derek",NA,"","50039",1914,0,120,1717,580,70000,0,0,80000,170000,"Bouton","IA",41.830156,-94.01444
"Shaffer, Mai",2009,1120000,"Assessment","Alumn","Very Connected","Nguyen, Anshumaan",844480,"Financial Aid","27616",0,1208,0,0,0,0,0,0,0,90000,"Raleigh","NC",35.865441,-78.54929
"al-Mansur, Baasim",1959,930000,"Cultivation","Alumn","Somewhat Connected","Spencer, Ruby",NA,"","16444",0,0,685,0,0,0,0,40000,130000,10000,"Edinboro","PA",42.182748,-80.064915
"el-Jalil, Maimoona",1955,650000,"Solicitation","Alumn","Connected",NA,901711,"Professorship","20307",0,0,0,0,0,60000,60000,10000,20000,0,"Washington","DC",38.893311,-77.014647
"Shriner, Zacharia",1992,0,"Assessment","Alumn","Connected",NA,NA,"","97486",0,0,130,988,0,160000,60000,0,110000,1e+05,"Umpqua","OR",43.38382,-123.53031
"el-Tamer, Aayid",1960,NA,NA,"Alumn","Not Connected",NA,668590,"Math/Science Center","05040",380,0,0,0,2545,90000,10000,0,0,40000,"East Corinth","VT",44.070771,-72.21275
"Wall, Dandrew",1950,0,"Cultivation","Alumn","Somewhat Connected",NA,NA,"","34739",0,2043,529,0,0,0,80000,0,0,10000,"Kenansville","FL",27.938975,-81.0951
"Hale, Dajiaha",2003,1980000,"Assessment","Alumn","Somewhat Connected",NA,NA,"","04541",485,0,0,351,242,160000,10000,20000,0,0,"Chamberlain","ME",43.885681,-69.4795
"Abeyta, Ruben",NA,NA,NA,"Parent","Connected",NA,NA,"","12244",2236,932,1158,0,523,0,0,190000,190000,90000,"Albany","NY",42.614852,-73.970812
"al-Mostafa, Rasheeq",1952,490000,"Not a Prospect","Alumn","Not Connected",NA,516677,"Residence Hall","39885",0,135,0,0,1023,2e+05,0,90000,40000,0,"Sasser","GA",31.71,-84.34
"Bruce, Anna",1967,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","52042",128,605,266,80,466,10000,10000,90000,240000,0,"Edgewood","IA",42.678463,-91.3618
"Huerta, Marlene",1950,0,"Not a Prospect","Alumn","Modestly Connected","el-Pirani, Sabriyya",NA,"","15963",0,0,0,440,270,0,150000,0,40000,150000,"Windber","PA",40.228222,-78.81978
"el-Nawaz, Ammaar",1986,NA,NA,"Alumn","Modestly Connected",NA,364262,"Professorship","71219",1642,0,357,566,0,210000,90000,10000,0,0,"Baskin","LA",32.308243,-91.71527
"True, Ashtin",2014,760000,"Cultivation","Alumn","Very Connected",NA,869036,"Professorship","38873",0,1780,0,93,1118,1e+05,0,50000,130000,0,"Tishomingo","MS",34.652269,-88.23581
"Ji, Patrick",1996,330000,"Cultivation","Alumn","Modestly Connected","Ortega, Amanda",NA,"","45851",0,0,0,512,0,110000,30000,0,20000,260000,"Haviland","OH",41.030911,-84.60213
"Tong, Brandon",2009,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","57105",0,1073,2536,0,1674,150000,0,10000,0,0,"Sioux Falls","SD",43.525226,-96.73297
"al-Bacho, Muhjar",1954,0,"Annual Fund Leadership","Alumn","Very Connected",NA,1205704,"Athletics","12979",94,1251,0,0,1565,10000,50000,80000,50000,0,"Rouses Point","NY",44.990606,-73.37017
"Odelberg, Charya",1951,0,"Stewardship","Alumn","Very Connected",NA,NA,"","54241",165,127,814,1450,1321,60000,70000,210000,160000,0,"Two Rivers","WI",44.174245,-87.58613
"el-Saade, Waail",1952,820000,"Assessment","Alumn","Very Connected",NA,NA,"","84151",0,0,0,0,0,40000,20000,80000,1e+05,10000,"Salt Lake City","UT",40.668068,-111.908297
"Hatch, Shasta",2009,1060000,"Cultivation","Alumn","Very Connected",NA,NA,"","05737",1236,0,467,0,618,140000,0,0,0,120000,"Chittenden","VT",43.735819,-72.93145
"Dyer, Ashley",2007,0,"Annual Fund Leadership","Alumn","Connected",NA,0,"Residence Hall","17034",0,0,1775,0,0,80000,0,0,0,0,"Highspire","PA",40.208591,-76.78563
"Schubert, Savanna",2001,NA,NA,"Alumn","Connected",NA,NA,"","71860",0,955,0,1227,0,0,0,0,0,20000,"Stamps","AR",33.35996,-93.49293
"Staffieri, Anthony",NA,0,"Not a Prospect","Parent","Connected",NA,0,"Financial Aid","24324",0,0,610,737,1138,180000,0,20000,60000,0,"Draper","VA",36.973028,-80.79309
"Ridge, Charron",1978,0,"Annual Fund Leadership","Alumn","Not Connected",NA,1019501,"Math/Science Center","95391",0,995,0,666,1625,160000,0,10000,70000,0,"Tracy","CA",37.76,-121.63
"Snow, She'Quan",1993,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","15963",568,1520,574,0,0,50000,40000,140000,0,130000,"Windber","PA",40.228222,-78.81978
"el-Azad, Nawf",1975,1270000,"Cultivation","Alumn","Somewhat Connected","Stone, Derek",NA,"","71079",478,0,310,733,0,70000,240000,0,0,0,"Summerfield","LA",32.937726,-92.80471
"Davis, Tailor",1956,NA,NA,"Alumn","Modestly Connected",NA,NA,"","47361",0,0,0,0,0,0,110000,90000,70000,190000,"Mount Summit","IN",40.004196,-85.38641
"Kemp, Paris",1956,0,"Annual Fund Leadership","Alumn","Very Connected","Stone, Derek",NA,"","52231",0,0,1197,876,812,130000,0,140000,10000,50000,"Harper","IA",41.358606,-92.06066
"Gonsalez Pacheco, Lydia",2005,1040000,"Not a Prospect","Alumn","Very Connected","Center, Victoria",NA,"","81052",0,413,0,0,291,0,0,0,60000,0,"Lamar","CO",38.08759,-102.61855
"Piper, Sidney",2015,390000,"Assessment","Alumn","Modestly Connected","el-Salehi, Ziyaad",NA,"","29413",1610,62,422,925,632,0,20000,1e+05,60000,1e+05,"Charleston","SC",32.84885,-79.85773
"Peters, Austin",1982,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","62661",0,8,0,0,409,160000,70000,0,70000,0,"Loami","IL",39.669508,-89.84805
"el-Saladin, Mamdooh",1990,710000,"Not a Prospect","Alumn","Not Connected",NA,NA,"","86507",160,522,445,1192,170,70000,0,80000,110000,120000,"Lukachukai","AZ",36.423229,-109.29689
"Nieman, Cody",2005,NA,NA,"Alumn","Connected",NA,NA,"","98233",1618,0,151,0,0,1e+05,150000,0,160000,0,"Burlington","WA",48.486892,-122.33366
"Velasquez, Jasmine",1989,480000,"Assessment","Alumn","Somewhat Connected",NA,645627,"Financial Aid","24630",1455,0,0,661,0,0,0,0,140000,30000,"North Tazewell","VA",37.155621,-81.49787
"Tanghal, Jacob",1961,0,"Cultivation","Alumn","Somewhat Connected","Wroblewski, Eric",NA,"","95454",0,0,1297,138,2558,50000,90000,0,110000,0,"Laytonville","CA",39.745588,-123.5223
"Patton, Brooke",1991,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","62675",778,1295,0,0,946,80000,0,160000,190000,0,"Petersburg","IL",40.008726,-89.85029
"el-Baksh, Juwairiya",1964,NA,NA,"Alumn","Modestly Connected",NA,NA,"","39773",717,717,1006,0,754,0,0,90000,0,250000,"West Point","MS",33.619058,-88.64686
"al-Mattar, Rafeeq",1965,340000,"Assessment","Alumn","Not Connected",NA,NA,"","50519",589,349,312,0,778,0,0,0,0,0,"Bode","IA",42.884723,-94.27644
"Fernandez, Joseph",1985,NA,NA,"Alumn","Modestly Connected",NA,NA,"","25635",0,0,0,731,0,0,20000,90000,40000,0,"Man","WV",37.729265,-81.87853
"Mitchell, Eric",1952,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","00971",2544,0,0,0,455,110000,0,110000,0,150000,"Guaynabo","PR",18.329688,-66.11876
"el-Zamani, Badraan",NA,550000,"Assessment","Parent","Not Connected","Redbird, Ian",NA,"","58386",423,1470,0,797,502,0,90000,0,0,0,"York","ND",48.3223,-99.59878
"Nguyen, Kathleena",NA,0,"Annual Fund Leadership","Parent","Very Connected",NA,NA,"","53501",79,0,1192,0,1706,70000,0,0,60000,70000,"Afton","WI",42.605454,-89.070448
"Davis, Roy",1983,2220000,"Cultivation","Alumn","Somewhat Connected",NA,0,"Financial Aid","91482",0,573,400,0,3043,2e+05,220000,40000,80000,10000,"Van Nuys","CA",33.786594,-118.298662
"Lingk, Kyle",2014,1350000,"Cultivation","Alumn","Modestly Connected",NA,NA,"","04260",762,1127,947,833,0,40000,0,0,0,0,"New Gloucester","ME",43.957375,-70.29488
"Salome, Mychaela",1972,0,"Stewardship","Alumn","Not Connected",NA,NA,"","13484",0,14,73,0,564,0,0,0,90000,1e+05,"West Eaton","NY",42.854631,-75.660462
"al-Halaby, Suhaib",1967,0,"Not a Prospect","Alumn","Modestly Connected",NA,NA,"","36764",0,0,460,0,0,0,260000,0,0,50000,"Nanafalia","AL",32.268329,-87.795275
"Gonzalez, Mikel",1986,1530000,"Cultivation","Alumn","Connected","Nguyen, Anshumaan",140394,"Math/Science Center","30202",0,2026,59,352,624,120000,60000,0,0,40000,"Alpharetta","GA",34.062176,-84.240414
"Reid, Andre",2002,NA,NA,"Alumn","Not Connected",NA,NA,"","92114",0,495,0,781,250,110000,0,190000,0,0,"San Diego","CA",32.706954,-117.0542
"Luna, Joseph",2007,NA,NA,"Alumn","Modestly Connected",NA,726198,"Athletics","73153",1147,1026,776,0,208,0,1e+05,0,190000,110000,"Oklahoma City","OK",35.551409,-97.407537
"Lucero, Christian",2015,120000,"Solicitation","Alumn","Very Connected",NA,NA,"","39112",295,481,1977,0,452,0,0,0,0,0,"Sanatorium","MS",31.891839,-89.77926
"el-Yousef, Najiyya",2010,50000,"Not a Prospect","Alumn","Somewhat Connected",NA,568805,"Financial Aid","48861",0,494,1754,411,0,1e+05,10000,60000,170000,0,"Mulliken","MI",42.733673,-84.92575
"Jones, Paige",1972,NA,NA,"Alumn","Modestly Connected",NA,NA,"","70802",3010,1538,1358,0,0,1e+05,0,60000,80000,0,"Baton Rouge","LA",30.44629,-91.17305
"Reyez, James",1985,NA,NA,"Alumn","Somewhat Connected",NA,126378,"Athletics","78842",0,0,0,1175,1316,0,0,0,20000,70000,"Del Rio","TX",29.411955,-100.934216
"Gutierrez-Solis, Tyler",2003,0,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","55069",0,1843,225,0,492,60000,70000,20000,220000,40000,"Rush City","MN",45.690784,-92.96843
"Connally, Tyra",1961,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","06851",23,0,0,882,596,50000,160000,0,110000,120000,"Norwalk","CT",41.134896,-73.4053
"Rangel, Taylor",1968,430000,"Cultivation","Alumn","Modestly Connected","Nguyen, Anshumaan",NA,"","48348",0,0,387,846,599,0,80000,0,0,40000,"Clarkston","MI",42.768373,-83.37805
"Villa, Juanita",1952,0,"Annual Fund Leadership","Alumn","Connected",NA,261709,"Athletics","56590",674,0,108,1144,505,90000,40000,120000,120000,80000,"Wendell","MN",46.033624,-96.13988
"Forbis, Tyler",2007,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","45660",617,0,0,960,1199,30000,0,30000,60000,30000,"Peebles","OH",38.987596,-83.37752
"al-Ghazal, Jeelaan",NA,1550000,"Annual Fund Leadership","Parent","Somewhat Connected",NA,433238,"Residence Hall","10730",516,0,1212,0,506,130000,270000,0,0,0,"Woodbury","NY",41.358899,-74.122951
"Guevara, Kevin",2010,NA,NA,"Alumn","Modestly Connected",NA,NA,"","59545",710,773,2298,0,147,0,10000,0,110000,0,"Whitlash","MT",48.962291,-111.16737
"el-Shabazz, Shaamil",1966,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","57211",0,434,986,0,0,50000,40000,0,0,20000,"Cleveland","SD",44.543593,-97.358948
"Chui, Janice",2010,960000,"Cultivation","Alumn","Somewhat Connected",NA,NA,"","80808",0,0,0,0,0,190000,0,110000,0,60000,"Calhan","CO",38.977375,-104.32017
"el-Mona, Radiyya",1984,850000,"Stewardship","Alumn","Connected",NA,NA,"","93004",0,1254,0,673,0,140000,0,0,50000,0,"Ventura","CA",34.278812,-119.16784
"Droegemeier, Denise",1952,0,"Not a Prospect","Alumn","Modestly Connected","Wroblewski, Eric",349795,"Athletics","13627",102,0,0,245,386,0,60000,20000,80000,220000,"Deer River","NY",43.818705,-75.480342
"Rambeau, Jacob",2016,0,"Assessment","Alumn","Modestly Connected",NA,184258,"Residence Hall","32006",0,0,0,1766,0,0,0,0,60000,0,"Fleming Island","FL",30.11,-81.72
"Fraley, Cesar",1955,NA,NA,"Alumn","Connected",NA,NA,"","18348",0,1356,0,336,580,0,60000,120000,110000,0,"Pocono Lake Preserve","PA",41.033755,-75.30798
"Turner, Henry",2000,0,"Not a Prospect","Alumn","Somewhat Connected",NA,799911,"Athletics","82945",834,571,88,825,0,0,30000,10000,0,270000,"Superior","WY",41.761851,-108.97139
"Russell, Jacqueline",1999,NA,NA,"Alumn","Modestly Connected",NA,0,"Athletics","79608",1179,249,0,0,957,230000,90000,0,80000,0,"Abilene","TX",32.302132,-99.890737
"al-Saad, Mufliha",1986,190000,"Assessment","Alumn","Somewhat Connected","Ortega, Amanda",NA,"","20408",37,0,669,0,229,40000,110000,0,10000,0,"Washington","DC",38.893311,-77.014647
"Martinez, Izamary",1971,0,"Annual Fund Leadership","Alumn","Somewhat Connected","al-Abdou, Tharwa",NA,"","91325",0,26,0,0,1327,40000,0,50000,10000,30000,"Northridge","CA",34.235055,-118.51766
"Tsutsui, Nkaujzoo",1976,NA,NA,"Alumn","Connected",NA,1175614,"Professorship","08310",138,660,0,428,1117,130000,0,60000,0,110000,"Buena","NJ",39.522686,-74.89684
"Castaneda, Amisha",1999,1720000,"Solicitation","Alumn","Somewhat Connected",NA,NA,"","75849",96,310,0,444,0,250000,140000,0,0,0,"Latexo","TX",31.398448,-95.4737
"Jackson, Monique",NA,NA,NA,"Parent","Somewhat Connected",NA,0,"Athletics","43015",0,0,0,423,0,30000,0,10000,0,160000,"Delaware","OH",40.295925,-83.06968
"Tenorio-West, Patrick",2008,250000,"Assessment","Alumn","Very Connected","Center, Victoria",1386973,"Professorship","36350",0,0,37,0,0,0,0,0,0,0,"Midland City","AL",31.319083,-85.48718
"Vue, Caitlyn",2001,0,"Stewardship","Alumn","Somewhat Connected","Borenstein-Will, Alan",NA,"","55806",0,0,0,0,0,10000,0,2e+05,190000,0,"Duluth","MN",46.770773,-92.12718
"King, Alexis",1959,0,"Not a Prospect","Alumn","Not Connected",NA,NA,"","57427",0,0,1096,83,834,0,10000,0,60000,60000,"Bath","SD",45.499572,-98.30102
"Thomas, Mone'T",1962,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","10123",390,0,0,0,145,10000,20000,0,40000,60000,"New York","NY",40.751489,-73.990537
"Mestas, Elias",1993,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","88560",0,0,1144,0,153,120000,70000,30000,80000,0,"El Paso","TX",31.694842,-106.299987
"Salazar, Darrick",1950,730000,"Stewardship","Alumn","Not Connected",NA,0,"Athletics","57030",0,796,1239,429,590,70000,50000,60000,0,20000,"Garretson","SD",43.735778,-96.54332
"Natonabah, Christian",1959,0,"Not a Prospect","Alumn","Modestly Connected",NA,NA,"","78465",0,765,453,0,0,40000,0,1e+05,0,0,"Corpus Christi","TX",27.777,-97.463213
"Hairston, Dorian",1954,360000,"Assessment","Alumn","Connected","Ortega, Yesica",940961,"Athletics","92242",0,780,1703,1881,0,0,0,70000,80000,10000,"Earp","CA",34.137179,-114.35823
"Hazel, Elijah",1955,0,"Annual Fund Leadership","Alumn","Not Connected",NA,NA,"","02860",0,1382,1299,2089,0,0,20000,0,40000,0,"Pawtucket","RI",41.872099,-71.39007
"el-Khalil, Jam,Aan",2009,110000,"Cultivation","Alumn","Connected",NA,769779,"Financial Aid","06138",0,0,2347,0,1728,0,0,0,50000,250000,"East Hartford","CT",41.791776,-72.718832
"Lucareli, Thao",2011,1980000,"Assessment","Alumn","Somewhat Connected","Borenstein-Will, Alan",NA,"","94152",1449,834,0,1149,1511,0,0,0,30000,280000,"San Francisco","CA",37.784827,-122.727802
"Work, Kashley",1989,NA,NA,"Alumn","Modestly Connected",NA,NA,"","45871",0,501,0,797,922,40000,70000,0,50000,60000,"New Knoxville","OH",40.491725,-84.31129
"Owusu Ansah, Camille",1996,1580000,"Assessment","Alumn","Somewhat Connected","Redbird, Ian",NA,"","27587",1186,188,964,0,0,0,50000,80000,0,0,"Wake Forest","NC",35.97154,-78.52241
"Park, Bonnie",2009,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,1415719,"Math/Science Center","52207",0,0,115,368,752,160000,110000,150000,0,0,"Baldwin","IA",42.088117,-90.83793
"Ao, Sarah",NA,0,"Annual Fund Leadership","Parent","Not Connected",NA,502883,"Athletics","58845",0,0,0,1561,283,130000,10000,80000,0,150000,"Grenora","ND",48.629988,-103.93903
